4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,-1,4,-1,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,-1,-1,-1,-1,-1,0,4,11,2,2,2,2,2,13,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,-1,-1,-1,-1,-1,0,4,3,-1,-1,-1,-1,-1,7,2,13,4,4,4,4,4,4,4,4,4
4,4,4,4,-1,-1,-1,-1,-1,6,10,4,3,-1,-1,-1,-1,-1,-1,-1,7,13,4,4,4,4,4,4,4,4
4,4,4,4,-1,-1,-1,6,1,10,4,4,12,9,-1,-1,-1,-1,-1,-1,-1,7,13,4,4,4,4,4,4,4
4,4,4,4,12,1,1,10,4,4,4,4,4,12,9,-1,-1,-1,-1,-1,-1,-1,0,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,1,1,9,-1,-1,-1,-1,0,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,1,1,1,1,10,4,4,4,4,4,4,4
4,4,4,4,4,4,4,11,2,2,2,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,11,8,-1,-1,-1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,3,-1,-1,-1,-1,0,4,4,4,4,4,4,4,11,2,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,3,-1,-1,-1,-1,0,4,4,4,4,4,11,2,8,-1,-1,4,4,4,4,4,4,4,4
4,4,4,4,4,4,3,-1,-1,-1,6,10,4,4,11,2,2,8,-1,-1,-1,-1,4,4,4,4,4,4,4,4
4,4,4,4,4,4,12,9,-1,-1,0,4,11,2,8,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,12,1,1,10,4,3,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,3,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,3,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,3,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,12,1,1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
